"dieta","cambio_col","nivel"
"chia",58.227993884133,"alto"
"chia",18.2149775180266,"saludable"
"chia",13.1300387353267,"saludable"
"chia",75.062202055998,"alto"
"chia",15.6821509047756,"saludable"
"chia",7.4950929463846,"saludable"
"chia",-0.541759485678298,"saludable"
"chia",-1.6406847299305,"saludable"
"chia",10.7596423788754,"saludable"
"chia",72.136121177646,"alto"
"chia",28.027459905571,"riesgoso"
"chia",28.518221501103,"riesgoso"
"chia",45.32482371611,"riesgoso"
"chia",38.551877795976,"riesgoso"
"chia",28.674607750703,"riesgoso"
"chia",94.818582245129,"alto"
"chia",37.543135641643,"riesgoso"
"chia",7.2659176974222,"saludable"
"chia",90.873429711492,"alto"
"chia",7.20737493064691,"saludable"
"chia",46.229964243232,"riesgoso"
"chia",-38.0029500855416,"saludable"
"chia",-11.0165468146404,"saludable"
"chia",61.382675274332,"alto"
"chia",40.365934509468,"riesgoso"
"chia",65.091108620408,"alto"
"chia",78.683722373357,"alto"
"chia",21.661164171864,"riesgoso"
"chia",-4.889030858418,"saludable"
"chia",56.254533948277,"alto"
"chia",37.325858349103,"riesgoso"
"chia",29.235917487839,"riesgoso"
"chia",27.688460094444,"riesgoso"
"chia",-31.5169339930908,"saludable"
"chia",31.840113906755,"riesgoso"
"chia",15.1500465435583,"saludable"
"chia",44.378090082757,"riesgoso"
"chia",52.541717856252,"alto"
"chia",35.177677338916,"riesgoso"
"chia",28.174584181748,"riesgoso"
"chia",49.108990596545,"alto"
"chia",-13.9194995991448,"saludable"
"chia",4.52791223843281,"saludable"
"chia",45.268202243532,"riesgoso"
"chia",48.973828518657,"riesgoso"
"chia",64.987342318,"alto"
"chia",41.717375356928,"riesgoso"
"chia",25.892503314792,"riesgoso"
"chia",-2.8141274085189,"saludable"
"chia",-20.0939936761329,"saludable"
"chia",63.958396638368,"alto"
"chia",47.089434199705,"riesgoso"
"chia",11.1179979562395,"saludable"
"chia",2.477837455073,"saludable"
"chia",59.869740671891,"alto"
"chia",3.3153547230511,"saludable"
"chia",69.779302449717,"alto"
"chia",40.228518626845,"riesgoso"
"chia",67.862294928904,"alto"
"chia",95.689721277001,"alto"
"chia",86.002092808789,"alto"
"chia",52.052734967478,"alto"
"chia",6.4108680317521,"saludable"
"chia",3.6907723049225,"saludable"
"chia",-6.6260438328962,"saludable"
"chia",78.499555714005,"alto"
"chia",44.941312668223,"riesgoso"
"chia",78.076778125974,"alto"
"chia",49.067267348064,"alto"
"chia",-2.0529539419785,"saludable"
"chia",-21.2378089348001,"saludable"
"chia",-0.636552573130999,"saludable"
"chia",23.186816333243,"riesgoso"
"chia",67.273930562714,"alto"
"chia",12.6327426682396,"saludable"
"chia",60.962314732938,"alto"
"chia",24.255674807551,"riesgoso"
"chia",17.2744170516805,"saludable"
"chia",-41.7483932934192,"saludable"
"chia",79.381960288924,"alto"
"chia",6.98818945932889,"saludable"
"chia",52.688129318848,"alto"
"chia",74.781290005673,"alto"
"chia",49.678081727312,"alto"
"chia",44.841515058114,"riesgoso"
"chia",22.406943757249,"riesgoso"
"chia",10.1117515408168,"saludable"
"chia",46.863766923211,"riesgoso"
"chia",6.6210632385191,"saludable"
"chia",55.768868125266,"alto"
"chia",58.048834342302,"alto"
"chia",6.24142489232,"saludable"
"chia",70.784608554451,"alto"
"chia",30.589481311751,"riesgoso"
"chia",-5.57820874638919,"saludable"
"chia",40.3089636812,"riesgoso"
"chia",47.564635418372,"riesgoso"
"chia",-12.9060201072275,"saludable"
"chia",60.570881854361,"alto"
"chia",39.608967967169,"riesgoso"
"chia",14.9527147099798,"saludable"
"chia",25.758719165487,"riesgoso"
"chia",-12.9245464980457,"saludable"
"chia",47.635729623506,"riesgoso"
"chia",56.068907219597,"alto"
"chia",43.699649752326,"riesgoso"
"chia",-10.6787857287943,"saludable"
"chia",49.314233713393,"alto"
"chia",32.103035635937,"riesgoso"
"chia",30.31174683547,"riesgoso"
"chia",51.635999340182,"alto"
"chia",32.814447073834,"riesgoso"
"chia",13.0722890484422,"saludable"
"chia",30.21071047358,"riesgoso"
"chia",13.1538754147414,"saludable"
"chia",82.678790922475,"alto"
"chia",35.112798114272,"riesgoso"
"chia",61.955856115519,"alto"
"chia",75.124683915432,"alto"
"chia",49.798790924634,"alto"
"chia",4.85396771596881,"saludable"
"chia",41.840671789348,"riesgoso"
"chia",18.6112201709449,"saludable"
"chia",92.003396874258,"alto"
"chia",-0.892493082907805,"saludable"
"chia",26.307134888974,"riesgoso"
"chia",35.218731198837,"riesgoso"
"chia",46.595718009568,"riesgoso"
"chia",7.22793966741931,"saludable"
"chia",31.074887821182,"riesgoso"
"chia",29.895148116288,"riesgoso"
"chia",23.394287521508,"riesgoso"
"chia",-16.7304073918352,"saludable"
"chia",22.858621332332,"riesgoso"
"chia",42.749474448961,"riesgoso"
"chia",16.5966085507434,"saludable"
"chia",-12.0556434141216,"saludable"
"chia",13.5775723017799,"saludable"
"chia",37.438253068974,"riesgoso"
"chia",-10.551076176564,"saludable"
"chia",68.561240107276,"alto"
"chia",92.898989829722,"alto"
"chia",-2.2715001235874,"saludable"
"chia",49.314556655673,"alto"
"chia",54.333212579743,"alto"
"chia",18.7989251316516,"saludable"
"chia",26.467328926001,"riesgoso"
"chia",58.185279016458,"alto"
"chia",23.293665416592,"riesgoso"
"chia",-5.6659725474466,"saludable"
"chia",47.998834887768,"riesgoso"
"chia",4.10081946009019,"saludable"
"chia",9.9259166480084,"saludable"
"chia",52.742427379227,"alto"
"chia",59.316369679626,"alto"
"chia",74.608812824185,"alto"
"chia",54.275460700463,"alto"
"chia",61.487738942391,"alto"
"chia",-11.3495194463383,"saludable"
"chia",-4.9913919500528,"saludable"
"chia",43.515949876345,"riesgoso"
"chia",46.619602178745,"riesgoso"
"chia",35.146013558284,"riesgoso"
"chia",5.79355588820781,"saludable"
"chia",59.365586346055,"alto"
"chia",65.13106493136,"alto"
"chia",22.357470033618,"riesgoso"
"chia",22.146615791865,"riesgoso"
"chia",70.710256110047,"alto"
"chia",61.44586283021,"alto"
"chia",96.86695456667,"alto"
"chia",-14.1155643574613,"saludable"
"chia",-0.937501241437502,"saludable"
"chia",34.944405823145,"riesgoso"
"chia",-7.31514468748939,"saludable"
"chia",33.489245214554,"riesgoso"
"chia",65.926421104844,"alto"
"chia",9.0560703728181,"saludable"
"chia",38.808148445997,"riesgoso"
"chia",43.118932314589,"riesgoso"
"chia",48.832877175234,"riesgoso"
"chia",-4.81630543482871,"saludable"
"chia",29.376347445786,"riesgoso"
"chia",61.341722681521,"alto"
"chia",69.347837541369,"alto"
"chia",27.526829153863,"riesgoso"
"chia",57.576742851873,"alto"
"chia",22.701902361048,"riesgoso"
"chia",40.53283129925,"riesgoso"
"chia",-10.2115251632333,"saludable"
"chia",42.775382834403,"riesgoso"
"chia",5.569387996776,"saludable"
"chia",50.801222420213,"alto"
"chia",51.166336677887,"alto"
"chia",38.350516164068,"riesgoso"
"chia",-6.0807642595795,"saludable"
"chia",49.282854521818,"alto"
"chia",11.820781648604,"saludable"
"chia",-11.3177284001222,"saludable"
"chia",2.2202193847172,"saludable"
"chia",47.017315706558,"riesgoso"
"chia",107.864437808838,"alto"
"chia",22.800463576615,"riesgoso"
"chia",50.626092032625,"alto"
"chia",25.446330412811,"riesgoso"
"chia",36.826327800828,"riesgoso"
"chia",9.9405588584776,"saludable"
"chia",30.924871997505,"riesgoso"
"chia",30.852886728621,"riesgoso"
"chia",19.0363477909818,"saludable"
"chia",-36.2403658561592,"saludable"
"chia",38.911182816408,"riesgoso"
"chia",93.891019756422,"alto"
"chia",69.751234277829,"alto"
"chia",26.514856599625,"riesgoso"
"chia",-14.1043866315564,"saludable"
"chia",18.6218449649053,"saludable"
"chia",-13.9501779387741,"saludable"
"chia",62.254447886109,"alto"
"chia",-6.78374630587589,"saludable"
"chia",-61.6898470068918,"saludable"
"chia",73.519733263176,"alto"
"chia",51.539305765459,"alto"
"lino",16.6270413077912,"saludable"
"lino",-7.0890055948616,"saludable"
"lino",-4.59267247539761,"saludable"
"lino",-23.1975229008803,"saludable"
"lino",18.899588750004,"saludable"
"lino",-0.365214642184995,"saludable"
"lino",-6.6958063403272,"saludable"
"lino",30.125507147712,"riesgoso"
"lino",-9.15918359954939,"saludable"
"lino",-3.7752336448265,"saludable"
"lino",21.941223328509,"riesgoso"
"lino",18.003631882195,"saludable"
"lino",28.432596554964,"riesgoso"
"lino",-2.103890575859,"saludable"
"lino",30.302640701321,"riesgoso"
"lino",-16.4705335325409,"saludable"
"lino",9.9245645057586,"saludable"
"lino",16.4072325337256,"saludable"
"lino",13.1565980341044,"saludable"
"lino",-14.9927754144924,"saludable"
"lino",27.772673722608,"riesgoso"
"lino",24.9140430785,"riesgoso"
"lino",23.901203920083,"riesgoso"
"lino",6.02995120865739,"saludable"
"lino",6.546266309191,"saludable"
"lino",2.4329270271968,"saludable"
"lino",-19.8625912313347,"saludable"
"lino",21.159680786127,"riesgoso"
"lino",1.6469519505509,"saludable"
"lino",2.8103532122161,"saludable"
"lino",40.930745016324,"riesgoso"
"lino",15.6667542908636,"saludable"
"lino",-1.6146807042683,"saludable"
"lino",30.784995714486,"riesgoso"
"lino",4.2630901737333,"saludable"
"lino",26.472698047081,"riesgoso"
"lino",22.295346764925,"riesgoso"
"lino",17.7855762929259,"saludable"
"lino",-9.7147654517389,"saludable"
"lino",13.8554032019162,"saludable"
"lino",15.2290741825249,"saludable"
"lino",12.3817282086848,"saludable"
"lino",7.2263030753787,"saludable"
"lino",39.252976460323,"riesgoso"
"lino",35.971278190405,"riesgoso"
"lino",9.8935970060367,"saludable"
"lino",17.5794055915464,"saludable"
"lino",30.639061288186,"riesgoso"
"lino",42.497863984736,"riesgoso"
"lino",13.0681097235264,"saludable"
"lino",4.4712131826719,"saludable"
"lino",35.719969509803,"riesgoso"
"lino",22.472959207623,"riesgoso"
"lino",-7.9509074862288,"saludable"
"lino",6.9879910041532,"saludable"
"lino",30.478020781231,"riesgoso"
"lino",9.57751346895191,"saludable"
"lino",-16.3995138022205,"saludable"
"lino",0.986192109256507,"saludable"
"lino",19.3151314814048,"saludable"
"lino",-11.074754772581,"saludable"
"lino",-18.5612578932629,"saludable"
"lino",2.6383441661408,"saludable"
"lino",1.9724734941652,"saludable"
"lino",4.684738907617,"saludable"
"lino",-17.0279121409953,"saludable"
"lino",7.8719013153766,"saludable"
"lino",-12.971851595426,"saludable"
"lino",21.215859022587,"riesgoso"
"lino",-3.902936208887,"saludable"
"lino",17.8953220893865,"saludable"
"lino",3.9480393759557,"saludable"
"lino",9.5346718042999,"saludable"
"lino",17.8604308796295,"saludable"
"lino",24.26995739838,"riesgoso"
"lino",31.51061547001,"riesgoso"
"lino",28.17720733274,"riesgoso"
"lino",-0.182675621949002,"saludable"
"lino",-38.607350841768,"saludable"
"lino",21.345294408392,"riesgoso"
"lino",42.048712342579,"riesgoso"
"lino",25.486031129048,"riesgoso"
"lino",-25.2634674395628,"saludable"
"lino",17.6524961522902,"saludable"
"lino",30.794331261264,"riesgoso"
"lino",-17.0534420766413,"saludable"
"lino",-12.8980711870498,"saludable"
"lino",-9.4530722485364,"saludable"
"lino",-16.5120628266505,"saludable"
"lino",22.979923978056,"riesgoso"
"lino",-1.5860722049409,"saludable"
"lino",8.33731420891731,"saludable"
"lino",-8.5046806365238,"saludable"
"lino",29.952435172392,"riesgoso"
"lino",-3.43110094711341,"saludable"
"lino",9.98080028878761,"saludable"
"lino",26.136384597539,"riesgoso"
"lino",14.1518987025599,"saludable"
"lino",43.471011753521,"riesgoso"
"lino",5.2471149897376,"saludable"
"lino",5.5644441466127,"saludable"
"lino",5.78041864952471,"saludable"
"lino",10.6174260645009,"saludable"
"lino",-0.718841831316098,"saludable"
"lino",47.853789483318,"riesgoso"
"lino",13.500599814124,"saludable"
"lino",10.7983939049809,"saludable"
"lino",10.1097660251853,"saludable"
"lino",-18.4418651691493,"saludable"
"lino",17.2163701794701,"saludable"
"lino",14.9800977290551,"saludable"
"lino",0.317513839514802,"saludable"
"lino",4.4609510496642,"saludable"
"lino",3.7596104072958,"saludable"
"lino",18.6345104448856,"saludable"
"lino",-3.1898617203791,"saludable"
"lino",-2.1433844319273,"saludable"
"lino",17.3900465449727,"saludable"
"lino",-2.0583099681337,"saludable"
"lino",4.8296656920806,"saludable"
"lino",12.8901850847361,"saludable"
"lino",16.9721152361594,"saludable"
"lino",-3.95906544167011,"saludable"
"lino",30.085312986947,"riesgoso"
"lino",12.5192728601453,"saludable"
"lino",-9.43075651233031,"saludable"
"lino",-3.4686446893282,"saludable"
"lino",7.0127895740259,"saludable"
"lino",10.2020691903895,"saludable"
"lino",7.0694160016867,"saludable"
"lino",-20.0762300043095,"saludable"
"lino",14.1708274472091,"saludable"
"lino",-0.514711595940696,"saludable"
"lino",19.6740205840517,"saludable"
"lino",20.472333794275,"riesgoso"
"lino",24.959065125203,"riesgoso"
"lino",-14.6492622433342,"saludable"
"lino",-2.0114380776219,"saludable"
"lino",13.6410104953873,"saludable"
"lino",8.4142153289704,"saludable"
"lino",7.31465684688931,"saludable"
"lino",-11.2860766549499,"saludable"
"lino",19.4633546927109,"saludable"
"lino",16.2971603193218,"saludable"
"lino",-1.6460773885571,"saludable"
"lino",-1.6492805998702,"saludable"
"lino",-5.30251708713971,"saludable"
"lino",12.5131264870316,"saludable"
"lino",-8.71405708667839,"saludable"
"lino",-8.87050013164669,"saludable"
"lino",13.6003062200236,"saludable"
"lino",15.3058828652624,"saludable"
"lino",2.77946371338309,"saludable"
"lino",-17.7219899420932,"saludable"
"lino",1.540999585313,"saludable"
"lino",-4.554366973491,"saludable"
"lino",4.0365904701807,"saludable"
"lino",16.2856612673777,"saludable"
"lino",9.8490172622557,"saludable"
"lino",15.3169648675898,"saludable"
"lino",1.7519741199016,"saludable"
"lino",20.966787900334,"riesgoso"
"lino",14.6975674236963,"saludable"
"lino",33.100792640158,"riesgoso"
"lino",14.5304544505091,"saludable"
"lino",3.86494393673679,"saludable"
"lino",16.8175622423166,"saludable"
"lino",10.785362581637,"saludable"
"lino",-11.3575043734427,"saludable"
"lino",30.079757881893,"riesgoso"
"lino",-3.0501104963641,"saludable"
"lino",10.9112047888061,"saludable"
"lino",35.302674313004,"riesgoso"
"lino",3.04532510605929,"saludable"
"lino",23.183583473146,"riesgoso"
"lino",-8.03978301179799,"saludable"
"lino",25.708577343894,"riesgoso"
"lino",17.7661056559278,"saludable"
"lino",0.407030228302304,"saludable"
"lino",-6.8286515494401,"saludable"
"lino",-23.615735588255,"saludable"
"lino",32.530397178347,"riesgoso"
"lino",-6.58342071854921,"saludable"
"lino",16.1182201544644,"saludable"
"lino",2.6644143577188,"saludable"
"lino",-9.5418339510387,"saludable"
"lino",-5.3241504373333,"saludable"
"lino",15.357721946867,"saludable"
"lino",0.383945460907697,"saludable"
"lino",-5.22604892162239,"saludable"
"lino",8.3307183988609,"saludable"
"lino",7.11874819225319,"saludable"
"lino",-3.6476622943205,"saludable"
"lino",15.8441163560577,"saludable"
"lino",6.5488312737041,"saludable"
"lino",12.8204050214024,"saludable"
"lino",-20.3784843474238,"saludable"
"lino",-11.2137647450017,"saludable"
"lino",21.100985640004,"riesgoso"
"lino",17.665827883959,"saludable"
"lino",0.974494829308497,"saludable"
"lino",22.96740049068,"riesgoso"
"lino",5.9700055681588,"saludable"
"lino",18.3892980007279,"saludable"
"lino",13.5236822294933,"saludable"
"lino",9.61045944706041,"saludable"
"lino",-4.682180187499,"saludable"
"lino",10.6085936748973,"saludable"
"lino",8.4713862377763,"saludable"
"lino",22.876863985157,"riesgoso"
"lino",-3.963253475665,"saludable"
"lino",17.9567565531724,"saludable"
"lino",1.1757658675017,"saludable"
"lino",7.4359475604291,"saludable"
"lino",30.546913987646,"riesgoso"
"lino",13.2709701233044,"saludable"
"lino",10.7679872624195,"saludable"
"lino",17.9628431534652,"saludable"
"lino",25.249065505527,"riesgoso"
"lino",18.2172622513449,"saludable"
"lino",8.3457639552895,"saludable"
"lino",13.2444228236154,"saludable"
"lino",-8.516308122198,"saludable"
"lino",24.340913698068,"riesgoso"
"lino",16.9772662096135,"saludable"
"lino",18.3953552320229,"saludable"
"lino",22.063905837898,"riesgoso"
"lino",-8.53013303495359,"saludable"
"lino",5.6680918805028,"saludable"
"lino",25.094301134368,"riesgoso"
"lino",8.06934180911939,"saludable"
"lino",9.1739732878342,"saludable"
"lino",5.8471302537706,"saludable"
"lino",15.1376855965527,"saludable"
"lino",31.829198427649,"riesgoso"
"lino",-1.39380682246799,"saludable"
"lino",10.5869223281505,"saludable"
"lino",8.985675507718,"saludable"
"lino",8.2096532196109,"saludable"
"lino",-1.00421436294189,"saludable"
"lino",-6.0082676313104,"saludable"
"lino",-8.05228644517869,"saludable"
"lino",4.8325083727197,"saludable"
"lino",9.6722440679095,"saludable"
"lino",35.82955009587,"riesgoso"
"lino",19.6397104053619,"saludable"
"lino",0.643427252043693,"saludable"
"lino",-19.5692734467263,"saludable"
"lino",17.5408048294613,"saludable"
"lino",1.98409875096959,"saludable"
"lino",8.9422237707377,"saludable"
"lino",21.538829875543,"riesgoso"
"lino",27.58560381342,"riesgoso"
"lino",6.7310671809461,"saludable"
"lino",0.549030664801705,"saludable"
"lino",23.172731531918,"riesgoso"
"lino",11.2792383036018,"saludable"
"lino",-6.32236729965091,"saludable"
"lino",16.4804197231166,"saludable"
"lino",42.066980089186,"riesgoso"
"lino",10.930942457779,"saludable"
"lino",-0.601200561621496,"saludable"
"lino",-5.90067955604481,"saludable"
"lino",23.414376676926,"riesgoso"
"lino",9.1773122725983,"saludable"
"lino",6.4127522971298,"saludable"
"lino",-3.42317313025219,"saludable"
"lino",4.9243835068612,"saludable"
"lino",9.84517568771631,"saludable"
"lino",9.5189379234434,"saludable"
"lino",11.3837468206896,"saludable"
"lino",-4.099303348015,"saludable"
"lino",15.9852523672358,"saludable"
"lino",-5.1421175232079,"saludable"
"lino",10.1847474736074,"saludable"
"lino",-12.0241311580361,"saludable"
"lino",-19.8533288432445,"saludable"
"lino",-2.2637560253026,"saludable"
"lino",-0.599219373753201,"saludable"
"lino",-18.9039146887554,"saludable"
"lino",-20.8081331179001,"saludable"
"lino",34.242615838159,"riesgoso"
"lino",18.8193480061489,"saludable"
"lino",-2.3044367702303,"saludable"
"lino",26.535579616444,"riesgoso"
"lino",6.4091768738014,"saludable"
"lino",19.1416150044919,"saludable"
"lino",16.9600978024717,"saludable"
"lino",18.4080435786428,"saludable"
"lino",13.7806627803263,"saludable"
"lino",-7.99520635169451,"saludable"
"lino",-3.18116506900471,"saludable"
"lino",-7.52345621054261,"saludable"
"lino",33.096640343802,"riesgoso"
"lino",5.7231443014433,"saludable"
"lino",9.38802654647471,"saludable"
"lino",9.7561542493974,"saludable"
"lino",9.2727512293184,"saludable"
"lino",0.498270928656396,"saludable"
"lino",10.5437029826343,"saludable"
"lino",18.6245367268318,"saludable"
"lino",12.2472537235815,"saludable"
"lino",35.396607561921,"riesgoso"
"lino",28.491128082461,"riesgoso"
"lino",12.6946535721141,"saludable"
"lino",1.40319030755241,"saludable"
"lino",6.5791455154434,"saludable"
"lino",-6.98063644921081,"saludable"
"lino",26.264650899885,"riesgoso"
"lino",15.7929986593903,"saludable"
"lino",-0.265188604423599,"saludable"
"lino",16.2453109935862,"saludable"
"lino",6.25673499371339,"saludable"
"lino",14.1121199769725,"saludable"
"lino",-0.285752478251496,"saludable"
"lino",18.5595580166024,"saludable"
"lino",26.907022869295,"riesgoso"
"lino",12.2439812816064,"saludable"
"lino",-10.065273786892,"saludable"
"lino",-15.0980459742502,"saludable"
"lino",28.878431305945,"riesgoso"
"lino",8.3199639728564,"saludable"
"lino",1.700057515463,"saludable"
"lino",29.480616548047,"riesgoso"
"lino",7.1266677552528,"saludable"
"lino",16.581288325499,"saludable"
"lino",19.9038676372983,"saludable"
"lino",18.2468457938409,"saludable"
"lino",8.7227487593873,"saludable"
"lino",3.7720920664312,"saludable"
"lino",-20.5249562179998,"saludable"
"lino",3.2131165397077,"saludable"
"lino",17.3078533713349,"saludable"
"lino",-3.9915302637594,"saludable"
"lino",30.947947219668,"riesgoso"
"lino",14.7545810851008,"saludable"
"lino",23.516803589272,"riesgoso"
"lino",2.6634944523741,"saludable"
"lino",-0.913035791323495,"saludable"
"lino",1.9312610634436,"saludable"
"lino",14.2284670250726,"saludable"
"lino",-0.484125892551305,"saludable"
"lino",-23.9214074752403,"saludable"
"lino",14.471790786702,"saludable"
"lino",-1.3721543731599,"saludable"
"lino",12.7943527747546,"saludable"
"lino",8.74151830132119,"saludable"
"lino",28.082637628996,"riesgoso"
"lino",24.318801935726,"riesgoso"
"lino",33.23695781696,"riesgoso"
"lino",8.74894574414959,"saludable"
"lino",19.203464669501,"saludable"
"lino",-5.0190316703701,"saludable"
"lino",12.0324357711185,"saludable"
"lino",3.77310519605101,"saludable"
"lino",3.6445588108117,"saludable"
"lino",23.062341032671,"riesgoso"
"lino",-14.9080456486215,"saludable"
"lino",13.4012418892346,"saludable"
"lino",40.771110891572,"riesgoso"
"lino",15.8871110511036,"saludable"
"lino",5.87912167800491,"saludable"
"lino",-8.31595553453531,"saludable"
"lino",-4.2328797518373,"saludable"
"lino",1.9908763621662,"saludable"
"lino",20.160178437678,"riesgoso"
"lino",29.695592224655,"riesgoso"
"lino",14.0396085709954,"saludable"
"lino",27.073784590945,"riesgoso"
"lino",28.432548235612,"riesgoso"
"lino",20.710280106323,"riesgoso"
"lino",26.281885980487,"riesgoso"
"lino",33.014244791425,"riesgoso"
"lino",-17.5970180731107,"saludable"
"lino",10.6076295043172,"saludable"
"lino",-22.2511131729685,"saludable"
"lino",13.2530611970325,"saludable"
"lino",1.0319755633888,"saludable"
"lino",8.85964411668139,"saludable"
"lino",-5.8951117353529,"saludable"
"lino",1.7866822831559,"saludable"
"lino",11.4301144747306,"saludable"
"lino",30.532983042532,"riesgoso"
"lino",16.6308027108641,"saludable"
"lino",-21.1280969584011,"saludable"
"lino",5.3828550475988,"saludable"
"lino",-11.8119431910076,"saludable"
"lino",29.644244711212,"riesgoso"
"lino",32.051299204489,"riesgoso"
"lino",32.656435443924,"riesgoso"
"lino",9.13517056946679,"saludable"
"lino",12.0710741880821,"saludable"
"lino",25.140164979592,"riesgoso"
"lino",8.5572706256561,"saludable"
"lino",41.170553047497,"riesgoso"
"lino",10.7125209181393,"saludable"
"lino",27.482664576812,"riesgoso"
"lino",18.8915932796339,"saludable"
"lino",5.15412439483779,"saludable"
"lino",8.8522242231913,"saludable"
"lino",-14.7355657632604,"saludable"
"lino",10.9180253488576,"saludable"
"lino",12.7322654982557,"saludable"
"lino",0.125996167971394,"saludable"
"lino",-2.9912655001928,"saludable"
"lino",9.0493509990503,"saludable"
"lino",10.4918514328428,"saludable"
"lino",32.983943720586,"riesgoso"
"lino",16.8298206590159,"saludable"
"lino",1.5399818145726,"saludable"
"lino",-1.47412789915801,"saludable"
"lino",17.6357914440557,"saludable"
"lino",33.523215499337,"riesgoso"
"lino",41.559190701952,"riesgoso"
"lino",22.500410147093,"riesgoso"
"lino",-12.9837398887463,"saludable"
"lino",26.235034686506,"riesgoso"
"lino",9.4540142611162,"saludable"
"lino",1.7133955435083,"saludable"
"lino",-11.2874522222784,"saludable"
"lino",11.1698740116243,"saludable"
"lino",22.604851593722,"riesgoso"
"lino",-15.6478385556984,"saludable"
"lino",14.1664005281492,"saludable"
"lino",21.101683471383,"riesgoso"
"lino",-9.09755513196831,"saludable"
"lino",26.979642287625,"riesgoso"
"lino",13.5297104211752,"saludable"
"lino",8.0260648202337,"saludable"
"lino",1.58605283630899,"saludable"
"lino",33.900199926821,"riesgoso"
"lino",1.7704966534456,"saludable"
"lino",8.90108500504741,"saludable"
"lino",35.531876866499,"riesgoso"
"lino",24.007590019058,"riesgoso"
"lino",4.2064363878318,"saludable"
"lino",25.043876070577,"riesgoso"
"lino",-21.3221934722814,"saludable"
"lino",-2.20453486848319,"saludable"
"lino",-0.901320674104994,"saludable"
"lino",10.5205025962517,"saludable"
"lino",1.6441682156587,"saludable"
"lino",6.45596809605721,"saludable"
"lino",21.045891237082,"riesgoso"
"lino",8.4129646688572,"saludable"
"lino",-1.3042213377998,"saludable"
"lino",-11.6282420071014,"saludable"
"lino",6.8938805249915,"saludable"
"lino",6.6015450475243,"saludable"
"lino",15.4396959233451,"saludable"
"lino",12.6364881596291,"saludable"
"lino",32.384725738565,"riesgoso"
"lino",12.4572071415104,"saludable"
"lino",28.548918197292,"riesgoso"
"lino",-1.71162370442249,"saludable"
"lino",1.383600563022,"saludable"
"lino",12.4092394704937,"saludable"
"lino",7.4937333373674,"saludable"
"lino",20.190202202437,"riesgoso"
"lino",20.754378973446,"riesgoso"
"lino",17.1312104988431,"saludable"
"lino",36.012368490399,"riesgoso"
"lino",41.036019136109,"riesgoso"
"lino",32.249603593793,"riesgoso"
"lino",26.547652875177,"riesgoso"
"lino",-14.3720021914228,"saludable"
"lino",2.5602799059385,"saludable"
"lino",4.9991420548413,"saludable"
"lino",-13.7569566062638,"saludable"
"lino",14.6235644452677,"saludable"
"lino",20.672381986878,"riesgoso"
"lino",35.463873771949,"riesgoso"
"lino",0.609930388329005,"saludable"
"lino",12.2290965000023,"saludable"
"lino",-5.4025989075177,"saludable"
"lino",11.5201042986253,"saludable"
"lino",-1.83473430611249,"saludable"
"lino",20.323732220274,"riesgoso"
"lino",31.7520361603,"riesgoso"
"lino",2.8716212373208,"saludable"
"lino",26.720644285712,"riesgoso"
"lino",26.254563885669,"riesgoso"
"lino",56.260007320267,"alto"
"lino",10.3626797566963,"saludable"
"lino",-1.85759724234789,"saludable"
"lino",7.72273223236471,"saludable"
"lino",20.616127546169,"riesgoso"
"lino",-15.0145365677611,"saludable"
"lino",19.2035212942498,"saludable"
"lino",15.3705977269438,"saludable"
"lino",-32.724123581064,"saludable"
"lino",32.353014452218,"riesgoso"
"lino",-11.3386305890215,"saludable"
"lino",-11.1114958045945,"saludable"
"lino",-6.38534441610599,"saludable"
"lino",4.6233524275745,"saludable"
"lino",-17.493646931532,"saludable"
"lino",12.6306863774714,"saludable"
"lino",14.955774486135,"saludable"
"lino",10.134196715629,"saludable"
"lino",15.4205318163093,"saludable"
"lino",12.3962155594741,"saludable"
"lino",-6.9224405369317,"saludable"
"lino",19.6094064307074,"saludable"
"lino",24.201274962151,"riesgoso"
"lino",20.233622705756,"riesgoso"
"lino",-14.1686634581383,"saludable"
"lino",3.8477252429069,"saludable"
"lino",9.8840263987104,"saludable"
"lino",40.262935797722,"riesgoso"
"lino",11.9149785408319,"saludable"
"lino",3.23410766892979,"saludable"
"lino",11.5065795659365,"saludable"
"lino",4.7718338082254,"saludable"
"lino",21.043155354834,"riesgoso"
"lino",18.2561207447373,"saludable"
"lino",28.111552889051,"riesgoso"
"lino",-10.8640132172636,"saludable"
"lino",14.1759805296696,"saludable"
"lino",5.1651704215809,"saludable"
"lino",1.5742842130084,"saludable"
"lino",-5.21477432737839,"saludable"
"lino",27.039931334172,"riesgoso"
"lino",-11.6496864264897,"saludable"
"lino",-0.422436954402102,"saludable"
"lino",25.04790784515,"riesgoso"
"lino",35.742618827033,"riesgoso"
"lino",21.645810274888,"riesgoso"
"lino",21.830803986931,"riesgoso"
"lino",-14.4216106184677,"saludable"
"lino",31.746801945189,"riesgoso"
"lino",-4.56353441625249,"saludable"
"lino",19.4604678347344,"saludable"
"lino",23.190855952654,"riesgoso"
"lino",-6.9326650878312,"saludable"
"lino",13.9643630745671,"saludable"
"lino",11.3679236688008,"saludable"
"lino",21.110584682875,"riesgoso"
"lino",19.3595503503641,"saludable"
"lino",0.797252931845406,"saludable"
"lino",-6.1947337970153,"saludable"
"lino",32.734251981445,"riesgoso"
